,Category,text
2478,0,más vale prevenir que lamentar porque mamá luchona al <> 
2479,0,ya valió verga se va a volver a inundar la cuidad horrible 
2480,0,quién es este cromañón y quiénes los otros dos mini cromañones festejándole su estupidez 
2481,0, insisto demanda a quien te operó se ve más gorda y la cara toda deforme estaba mejor cuando no tenía cirugías 
2482,0,como tu puta haré todo lo que me pidas 
2483,1,las niñas bonitas tambien pueden ser fodongas pero tu te pasas de madre 
2484,0,mi putito en tanga y en cuatro patas mamando mi verga 
2485,0,jamás te vayas a dormir triste o enojado duerme con una sonrisa y ten en mente esto “valió madre este día pero mañana será diferente” 
2486,0,es mejor ser de esas putas que nadie sabe que es puta pero si eres bien puta 
2487,0,odio los días grises y con lluvia me deprimen cabrón <> 
2488,1,cuando eres gorda solo te queda ser feminazi y que asco mejor comer lechuga diario 
2489,1,ya a la chingada putos hondureños no van a durar ni dos putos partidos en el mundial van a ver 
2490,0, el no disfrutar de mi verga todos los días ufff 
2491,0,se llega a una edad en la que ya no se puede salir con gente tonta sin importar lo buenas o guapas que sean 
2492,0,está de la verga ser pobre ya no tengan hijos no sean cabrones 
2493,0,nada como ir a dormir con el reconfortante sentimiento de que valgo pura verga 
2494,0,levantarse a las para despegar en minutos está de la burger 
2495,1, por pinche gorda y amargada nadie te quiera 
2496,1, q poca madre y la gente te valio rosario no pues el ser humano que eres sin como razón ni ahumada té quiso 
2497,0, no me gustaría ver desaparecer mi berga en tu culo 
2498,0,mira me voy a sobar pq como me desvelé como ayer a las putas me cago en todo 
2499,0,jeje ni hablar mujer traes puñal ni hablar mujer no me quieres perdonar 
2500,0,dos putas horas parado bajo el sol me dieron un botellazo y no hay nadie en smr puto domingo de mierda v 
2501,0,lo mismo que veces las becas de posgrado que otorgó el conacyt en puta madre <> 
2502,1,no mames pendejo hasta el veracruz ha sido líder general para de mamar 
2503,0,por nada es un placer pensarás que estoy loca pero ayer soñé con r 
2504,0,cuando te pones caliente en el salón y te vale verga jaja 
2505,0,ya que deje de llover chingada madre 
2506,1,esos hondureños ya me cayeron re gordos son re putos 
2507,0,cuantas putas vueltas le tendré que dar al cargador de mi ipod con cinta para que sobreviva 
2508,0,reseña del libro memoria de mis putas tristes mi blog 
2509,1, putos teatros los que hicieron los hondureñosno saben jugar pinches mierdas 
2510,1,si te vas a ir mucho a la verga de mi lado déjame igual de feliz a como estaba yo me entregué en excelentes condiciones pinche pendeja 
2511,0,me vale madre keylor navas el mejor portero de mi pais es y hoy como de costumbre fue figura 
2512,1,estaría bien que les cerraran el canal a todos por putos psicopata y miedosos 
2513,0,es como si yo digo que para que traen a radiohead si da un chingo de hueva su música a mi parecer y no aportan ni madres obvio no 
2514,1, haces gym para taparte el cuerpo con esas garras tan feas 
2515,0,es mi snap y me vale verga lo que piensen los demas ‍ 
2516,0,jajajajajaja para eso hay muchas putas allá afuera 
2517,1,ah qué poca madre aretes y pestañas al perro que las usen sus pinches dueñas pars ver si se les quita lo ignorante <> 
2518,0,mi mamá bromea conmigo no sabia como decirme mamá luchona jajajajajajaja 
2519,0,alguna vez han tenido ilusiones que son demasiado tontas como para morir la ilusión se aferra a seguir viva ahí en la mente en el kokoro 
2520,0,buenos días que les parece la verga de este rt para más aportes de el 
2521,0,oigan una duda chiquitita para que quieren una relación si no la van a pinches putas vergas respetar 
2522,0,de loca me puse a limpiar mientras lavo la ropa y ahorita estoy exhausta y todavía no termino con la lavada creo que mañana acabo 
2523,0,vaia vaia como se le puede llamar a esto comenten 
2524,1,estoy enojadísimo quién putas pone clases los sábados me quiero cortar los huevos alv son idiotas o qué 
2525,0,ya valió verga hoy no me dormiré temprano 
2526,0,yo bien tonta gaste en suscribirme al canal de bts en v live pensando que tenía que hacerlo para ver el comeback 
2527,1,ese periodista mexicano andré marín es un hijo de putas tipo más mierda 
2528,0, hablamos vía telefónica con ruffy gonzález madre de dos dreamers sobre la cancelación del 
2529,0,es como si estuviera hablando con daniel la puta madre 
2530,0,[video] el reto de ser madre y profesionista cómo le haces 
2531,1,wey ya dejen de ser tan pinches mamones y aprovechen las putas cosas que tienen 
2532,0,y peor aún hay mujeres que solapan las patanerías de sus bendiciones de años que se hacen de la vista gorda cuando maltrata a la novia 
2533,0,tons no me alegues… me gusta no voy a votar por otro tampoco estoy defendiendo a ese tipo ni madre 
2534,0,me maman estos dudes que beben como putos vikingos y me regalan todo su varo alv 
2535,1,ya lo sabemos que eres puñal no tienes que reafirmarlo 
2536,0,me caga que pongan a un mancazo siempre en todos los putos gameplay trailers que veo 
2537,0,a mi hermano no le dice nada cuando reprueba todaas las putas materias y a mi me la caga por nada 
2538,1, mandar a la verga a por sus putas mamadas 
2539,0,alguien que me explique porque los hombres si se pueden llamar así se atreven a chiflar mandar besos silbar a una mujer de la nada 
2540,0,rt pa más videos donde hombre me da a mamar su verga mientras su señora e hijos no están en casa … 
2541,0, te faltó ponerle a sagitario no seas pendejo y no atravieses el puto país para ir a verla por qué te van a mandar alv 
2542,1,pinshi joto ahora si vas a ponerte braquets felicidades 
2543,1,siempre le apuestas al que pierde ya se llevó verga al buzz 
2544,0,disfrutando de los obsequios de la madre tierra emientras escucho a 
2545,0,alto ahí cabrones no mamen me voy a volver loca con tanto 
2546,1, mañana les pasó una de aquí de cd juárez de unos estudiantes de universidad y bachilleres hijos de su puta madre flojos 
2547,1,pinche golfa ta bien fea 
2548,0,cada vez que me preguntan a donde quiero viajar a mediano plazo me vuelvo loca me emociono me ahhhhhhhhhhh 
2549,0,cuando el ultimo ilegal de tu grupito de amigoshermanosborrachosvergas ya tiene su ine sabes que se va a poner loca la proxima reunion 
2550,1, seguramente son viejas las que te envidian las feas las gordas y las malcogidas encabezan la lista 
2551,0,a mi me trae loca la hija de terra penelope me gusta mucho esa baby su marido baterista y su niño ella mujer bonita 
2552,0,el titular de la sedea tonatiuh cervantes explicó sobre las próximas inversiones en la sierra gorda 
2553,0,me acabo de dar cuenta que estoy solo en mi casa bien puto solo que verga a donde se fueron todos 
2554,0,al final yo que soy súper marica tuve un parto súper respetuoso sin anestesia rápido y bonito 
2555,0,ya deja de puta madre stalkearme ya me apareces de sugerencia en todos putos lados superalo 
2556,0,mamá marica regresó y regresó con nueva música es el mejor día de mi vida dense mis mijos 
2557,1,aunque seas bien maricon y no respondas recuerdalo tooooodaqa tu vida no son nada sin santand… 
2558,0,es bien cagado que los vatos que quieren conmigo me invitan a la playa pero nadamas no sedo quiero ir con el amor de mi vida 
2559,0,no es la más larga ni la más gorda pero nuestra complicidad es la que me enamora para hacer el amor sólo él 
2560,0,batos superenlo siguen siendo de rancho yo salí de ahí y sigo siendo de rancho el puto yacimiento ni en cosamaloapan está alv 
2561,0,por qué putas participo para el boleto me quitó mi oportunidad 
2562,0,me cargo una hueva muy cabrona 
2563,0,cuando tuvieron dos putas semanas para hacerlo 
2564,1, jaja entonces huachiculero es tu padre ah mira cada raza de animales que salen deja de mamar chamaco pendejo 
2565,1,aberrr hijo de tu puta madre no me ignores 
2566,1,si eres hombre y pides panini de quesos en starbucks no es mejor pedir una verga en tus nalgas 
2567,0,hoy tuve casa sola todo el día y me la pasé haciendo tarea perdon por esta vida tan loca 
2568,0,jajaja no mames aquí no pongas eso y por algo será nos ponemos de acuerdo en el grupo mejor bye putos 
2569,0,es que no sé necesito ponerme tu verga en la boca para saber si es lo suficientemente grande 
2570,0, madre mía los tatuajes que lindo diseño 
2571,0,los japoneses recogiendo hasta la basura que no les correspondía 
2572,1,ay tu defiendo a mis sables tremendos putos todos chinguen a su madre los cuatro 
2573,0,oigan y para cuando dejan de ser unos hijos de su puta madre los hombres 
2574,0,cc tienes su contraseña y tienes algo que reclamarle pero no quieres que sepa que te metiste a su cuenta como loca psicótica jejeje 
2575,0, toda su vida y sabes qué no me volveré a callar por temor de quedar como la ardida porque de eso nada gt 
2576,0,me han dicho que soy una mierda poca cosa que no valgo la pena y me ha valido madre 
2577,0, hacer luchona a cualquier mujer 
2578,1,neta de la manera más atenta vete a la verga 
2579,0,y yo estoy aquí borracha y loca y mi corazón idiota siempre brillará siempre brillará y yo te amaré te amaré por siempre 
2580,1,pinche bato wey vas y chingas bien lejitos me cagas no mames real que horrible un wey que tira el chicle para ver que pega 
2581,0,cómo quieren que usemos uber si apestan igual que los putos taxis ya 
2582,0, cada día excusas más tontas 
2583,0, para cuando adultescentes y estaría cagado fedewolfi 'v 
2584,0,ojalá pudieran soñar mis sueños para que vean que están bien locos a la verga pero hay alcohol putas y fiesta everywhere 
2585,0,ya esto bien gorda y amorfa 
2586,0,¡aquí están las de hoy en e sopa de chicharrón chile en nogada dulce de camote <> 
2587,1,prieta de cabello azul es putas luna bella 
2588,0,el travieso arce pensando en remontar y nunca hace ni madre 
2589,0,ya le iba a hablar pero vi que sigue en contacto con sus putas y mejor sola 
2590,0,ahorita si en chinga loca con la tarea pero ayer que tal 
2591,0,aficionada a las chivas era la licenciada un día la quiso llamar la muerte no pudo pronunciar su nombre y se la cargó la chingada 
2592,0,me masturbé me quedé dormidita desperté y otra vez quiero ver porno creo que me está haciendo falta una verga 
2593,0,cero ardida lo q le sigue pero bueno son circunstancias cómo estás las q me hacen tomar el brinco que necesitaba 
2594,1,cuanto tiempo van a seguir mamando de pemex quien pondrá un hasta aquí a estas pinches ratotas de cloaca 
2595,0,sólo espero no salga la gente loca que de la nada te considera su enemiga 
2596,0,dayana te ves bien rica mi amor con ganas de darte verga bien rico 
2597,0,mis fotos feas pero bien simbólicas 'c <> 
2598,1,aquí anda la puta esa prieta de mierda 
2599,1,ya vieron la historia de jamás vuelvo a comprar nada ahí el dueño fue un hdp con quienes le dieron todo 
2600,0,una morra defiende los derechos de la mujer al mismo tiempo que señala a un vato de joto nadie sabe para quién trabaja 
2601,0, está muy cabron hahahhaha 
2602,0,ya le quité el emoji de corazón a tu contacto y en su lugar puse tu apellido ahora sí ya valiste verga 
2603,0,soy tan loca que en la mañana puedo escuchar katy perry y en la tarde los tigres del norte 
2604,1,como que quién verga soy hija de tu puta madre pues aline quién más 
2605,0,mamá está buena la cruda verdad pamela pame mira mamá sin cruda 
2606,0,después de que me mandó a la seguí y tuve que pedirle yo que fuera mi novia 
2607,0,yo hice el cover de esa rola putos te amo papi bosé 
2608,0,acabo de escuchar la gorda es aventada y le pones tobogán 
2609,1,a quien chingados le importa lo que haga aldo de nigris y sus putos equipos chafas 
2610,0,el pariente que tiene don verga en el gabacho es don v word 
2611,0, que madre es eso pue 
2612,0,yo sí me como su camote veracruzano <> 
2613,0,ya no quiero esa mierda solo me hace mamar mi dinero 
2614,0, soy puta porque vivo libremente mi sexualidad no las putas trabajan y cobran tu nomás quieres convivir socialmente con discursos guay 
2615,0,deje de recordar como piensan los hombres por eso nose si estoy loca o es normal para ellosdejare que el tiempo lo diga 
2616,0,los ciudadanos con la rojigualda que agreden al resto de la población que no piensa como ellos igual son putos nazis igual 
2617,0,mi escuela flasheó jornada de lectura hoy qué es eso loca 
2618,0,podrás encontrar a alguien más loca que yo pero que te quiera bonito naaaaaaah 
2619,0,a mí no novio deberías aclarar nuestra situación luego cada pinche loca que no te supera sigue mamando gracias 
